sentence,label
لقد رحل ريان 😭 و اخذ قلوبنا معه قدر الله ماشاء فعل ان لله و ان اليه راجعون نم في امان يا عصفور من عصافير الجنة انت في نعيم الرحمان كل التعازي القلبية من الجزائر 🇩🇿 الى المغرب الشقيق 🇲🇦,negative
تعازينا الخالصة من 🇩🇿 لعائلة ريان، والشعب 🇲🇦 ربي يرحمو ويوسع عليه,negative
تعازينا لاهلو ولينا وللشعب المغربي ربي يرحمو طير من الجنة إن شاء الله 😭😭😭😭😭😭😭⁦🇩🇿⁩⁦🇩🇿⁩⁦🇩🇿⁩⁦🇩🇿⁩⁦🇩🇿⁩⁦🇩🇿⁩⁦🇩🇿⁩,negative
تعازينا القلبية لوالدي ريان وللشعب المغربي والعربي ككل الله يصبرنا والله يرحمو🇩🇿😢 انا لله وانا اليه راجعون,negative
تعازينا لأهل ريان والشعب المغربي 😢😢😢😢😢😢ونعزي انفسنا جميعا 🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿ربي يرحمو طير من طيور الجنة,negative
إنا لله وإنا إليه راجعون..أعظم الله أجركم وأحسن عزاءكم وغفر لميتكم وأسكنه فسيح جناته وألهم أهله وذويه الصبر والاحتساب🇸🇦,negative
قلوبنا تمزقت ،بكينا كثيرا يا رب صبر ميمتو و باباه لا حول و لا قوة الا بالله العلي العظيم إنا لله و إنا إليه راجعون تعازينا من الجزائر💔😢,negative
ان لله وان اليه راجعون تعازينا لاهل ريان والشعب المغربي 😢😢😢ربي يصبر والديه خاصة امه ريان طير من طيور الجنة 😢😢😢😭😭😭🇩🇿🇩🇿🇩🇿,negative
تعازينا الحارة من الجزائر 🇩🇿🇲🇦الله يرحمه و يرحم والديه و يرزقهم الصبر والسلوان إنا لله و إنا اليه لراجعون و لا حول و لا قوة إلا والله,negative
اللهم ارحمه وانعمه واسكنه فسيح جنانك وصبر اهله وارزقهم الصبر والسلوان تعازينا لاهله وللشعب المغربي الشقيق🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿😔😔😔💔💔💔💔,negative
فرحة ولم تكتمل لحظات مرت علينا بالاعوام ربي يرحمك يا ريان يا ابن العرب والمسلمين تعازينا للمغاربة ولانفسنا وللمسلمين كافة ،🇩🇿🇩🇿🇩🇿,negative
تعازينا لأهلنا المغاربة وعائلة ريان🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿,negative
تعازينا لوالدي ريان والشعب المغربي ربي يصبركم ويصبر أهله يارب ويعوض عليهم عوض الصالحين والصابرين يارب🤲🏻😭🇵🇸,negative
تعازينا للشعب مغربي وكذلك حنا شعب جزائري حنا مسلمين إخوة الله يجعلو طير من طيور جنة الله يصبر الام 🤲🤲🤲😭😭😭😭🇩🇿,negative
صراحه ماعندي مانقول ربي يرحمه طير من طيور الجنه ونعزي والديه وكل الشعب المغربي والله حاسه طرف من قلبى تقطع 🇩🇿🇲🇦😢,negative
تعازينا الخالصة لوالدي الطفل ريان ولكل الشعب المغربي الشقيق 🇩🇿🇩🇿🇩🇿🇲🇦🇲🇦🇲🇦,negative
الله اكبر الله اكبر لا اله الا الله وحده لا شريك له أنا لله و انا اليه راجعون تعازينا الحارة لاهل المغرب و لعائلته قضاء الله وقدره 😭🇩🇿❤️🇲🇦,negative
اللهم ارحمه واطعمه من ثمار الجنة واربط على قلوب والديه وأهله 🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿,negative
ربي إصبر أهله تعازينا لوالديه وذويه🇩🇿🇩🇿,negative
نعزي أنفسنا 🇩🇿🇩🇿😭😭وتعازينا الخالصة لعائلة ريان وإلى كل الشعب المغربي الشقيق عظم الله أجركم وأحسن عزاءكم وغفر لميتكم 🤲إنا لله وإنا إليه راجعون البقاء والدوام لله وحده لا شريك له,negative
تعازينا الخالصة لشعب المغربي الشقيق إنا لله وانا اليه راجعون الله يرحمو ويسكنه فسيح جنانه ويلهم اهله وذويه الصبر والسلوان 🇩🇿🇲🇦🇩🇿🇲🇦🇩🇿🇲🇦🤲🤲,negative
إنا لله وإنا إليه راجعون فرحة لم تتم، اللهم صبر أهله وذويه الحمد لله على كل حال. 😢 🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿☝☝☝🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿,negative
لا إله إلا الله محمد رسول الله إن لله وإن إليه راجعونعظم الله أجركم خاوتي المغاربة 🇩🇿🇲🇦😔❤️,negative
كل نفس ذائقة الموتإن لله وإن إليه راجعونالله يرحمو ويصبر أهلو ان شاء اللهأحر تعازي لعائلة ريان وخوتنا المغاربة 🇲🇦🇩🇿😢💔😔,negative
تعازينا للشعب المغربي و لأهل الطفل ريان ان لله وان اليه راجعون لا حولة ولا قوة الا بالله راه طير من طيور الجنة تعازينا الحارة 🇩🇿🇩🇿🇩🇿,negative
الله يرحمه برحمته الواسعه ويلهم اهله الصبر والسلوان ،،، عزائكم عزائونا 😭💔✍️🇮🇶,negative
إنا لله وإنا إليه راجعون اللهم ارحمه واسكنه الفردوس الأعلى من الجنة و الله يصبر الوالدين🌹🇲🇦❤️🇹🇳,negative
تعازينا الحارة لوالدي ريان الله يربط على قلوبهم و يلهم اهله الصبر والسلوان و ان يرحم صغيرهم وجعله في الفردوس الاعلى 😭😭😭💔💔💔🇸🇦,negative
قلبي ينزف دما …تحياتي لكل من ساهم من قريب او بعيد في هذه الايام الصعبة ..التي مرت على عصفور الجنة ريان ..♥️♥️ تعازي لكل قلب ينبض بالانسانية ..لك مني حبيبي ريان كل الحب ياعصفور الجنة ..الله احبك الله اخذك ..مغربية من السويد ..,negative
تعازينا للشعب المغربي الشقيق عزائنا واحد إخواني وربي يرحمه ويسكنه فسيح جناته نهاية صادمة لنا من الجزائر 🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿,negative
والله اني احببت ريان مثل ابني ،رحمك الله يا بني وجهك ليس للدنيا و الله يصبر والديه ،نحن معكم يا اخوتنا المغاربة من الجزائر,negative
ربي يرحمو ويصبر والديه و الله غير حزنت عليه و بكيت عليه كانه ابني .ربي يرحمك يا صغيري😥😥🇩🇿🇩🇿,negative
تعازينا الخالصة للشعب المغربى االشقيقان لله وان اليه راجعون 😢💔🇩🇿🇲🇦,negative
ريان لن نصبر على فراقك أحببناك عبر التواصل الاجتماعي ودخلت قلوب الملايين الله يرحمك ويجعلك طير من طيور الجنة 😪,negative
نعزي أنفسنا 😭ونعزيكم في وليدنا ريان ربي يرحمو وسيبقى خالدا في أذهاننا إنا لله وإنا إليه راجعون 🇩🇿,negative
يارب صبر والديه وعايلتو والشعب المغربي تعازينا من الجزائر والله بكينا قلوبنا معكم...,negative
وداعا يا حبيبي وداعا يا ريان.. قدمت درسا للعالم في الإنسانية قبل أن ترحل.في جنات الخلد يا حبيب العالم.❤️🇲🇦🙏,negative
إن لله وإن إليه راجعون إن لله وإن إليه راجعون ربي يرحمو ويصبر اهلو طير من طيور الجنة تعازينا لشعب الشقيق وكل الوطن العربي لأنو راهو ولدنا كامل 🤲🤲🤲🤲🇩🇿,negative
والله كان نفسي الام تترمي في حضن ابنها وهوا عايش ربنا يصبرها ويرحمك ريان تعزينا لشعب المغربي 😭🤲🇪🇬,negative
تعازينا لأهل ريان وكل الشعب المغربي 🇩🇿🇩🇿🇩🇿 ربي يصبر ميمتو ان شاء الله 😭,negative
إنا لله و إنا إليه راجعون نعزي أنفسنا في مصر ونعزي شعب المغرب العزيز في ريان ونسأل الله أن يسكنه فسيح جناته ويلهم أهله وذويه الصبر والسلوان,negative
