sentence,label
المَجدُ قادم وهذا لا شك به وانت أعلم بهذا والكل يعلم، بعدما اجتهدت وتعبت تستحق ليست فقط هذه الجائزة الصغيرة وانما كل الجوائز لا تستطيع ان تفيك حق تعبك وجهدك.,positive
سلام عليكم هنيئا للشعب المغربي بهذا الإنجاز العظيم الذي اتمنى ان لا يقف عند هذا الحد ب,positive
نهج سليم وطريقة محبذة وترجع الثقة للمواطن ,positive
انتي موبس انسانه انتي كومه من الانسانيات,positive
جمال الاغنية المصرية وجمال صوت نجوى فاروق المغربية,positive
الف مليون مبروك و عقبال جايزة احسن لاعب فى افريقيا من الكاف و احسن لاعب فى الدورى ,positive
الحمد الله على كل حال وحنا بخير الى كنتي نتي بخير,positive
تستهلين كلشي نجوى فارواق تستاهل,positive
شكرا لك اخي !! تعليق جد رائع .... هذا هو واقع التعليم المغربي ,positive
كنحماق عليكم تشجيعاتكم و رأيكم يهمني,positive
أسفي حاضرة المحيط وأفضل مدينة في المغرب وشمال إفريقيا ,positive
صباحكم ورد و حب و ياسمين,positive
احلى تحية من العراق لأبو مكة العلم.. رافع راسنة والله.. كل الاحترام,positive
"تستحقها يابن بلادى ,, واعتقد ان الاتحاد الافريقى لازم يخلى عنده دم ويتوج صلاح بالكرة الذهبية",positive
تستحق اكثر من ذلك ..انت نموذج لكل لاعب مصري يفكر في الاحتراف اوروبيا,positive
...مبروك يابني ...اتمنى ان ابني مثلك في اخلاقك ..تحياتي الى الوالدين هم سر كل هذا النجاح,positive
شكرا.على.هدا.الصوت.الراءع الدى.لم.نسمع.متله.من.قبل.كم.استقنا.الى.هده.لاصوات..تلسجيةواتمنى.لك..كل التوفيق,positive
الله يحفظك و شكرا على رسالتك المشجعة,positive
صوتك زوين لكن أظنك تحتاجين ان تمرني صوتك اكثر و حولي ان تضفي طابعك الخاص في اي اغنية على كل صوتك جميل و انت جميلة اتمنى لك التوفيق والنجاح,positive
الله يوفقك وحنا ديما فنتظار الجديد♡♡♡,positive
صوت أكثر من رائع وصورة ماشاءالله ما المانع من إنتشار هذه اﻻيقونة في الوطن العربي اختي نجوى,positive
شكرا لكل من يشجعني و انتظروا دائما الجديد,positive
رائعة موفقة نشالله من نجاح لنجاح,positive
بالتوفيق,positive
فعلا نحن نعيش في بلد الأمن والأمان,positive
فخر بلادي الف مليون مبروك يا ابو مكه تستحقها باكتساح لا منافس لك انت فخر مصر والعرب بنحبك بجد ربنا يوفقك ,positive
اللي جي اصعب من اللي راح لانك محتاج تثبت للناس ان تفوقك ده مش مجرد صدفه,positive
شكرا هيسبرس على فتح الباب للنقاش المثمر,positive
اللهم انصر الاسلام والمسلمين في كل مكان القدس عربيه وستبقى عربيه وعاصمه فلسطين يارب احميها,positive
الله يكرمك ويرضي عنك,positive
إذا بقي على هذا المستوى سيحقق جائزة أفضل مدافع في الكالتشيو كما فعلها من قبل,positive
هاد سيد كيشد لكرة كيمتعني وخق مولاتا,positive
كم أنت راااائع يا غاتوزو|,positive
المرابطين صورة جميلة الله يزيدو من فضلوو,positive
أشرف حكيمي 19 السنة فخر المغرب ,positive
فخر المغرب ,positive
والله اننا نفتخر بك وبامثالك من امة محمد وستبقى الاردن واهلها باذن الله قلعة الصمود والاباء ,positive
الشيخ ياسين عاش رجلا نزيها فاضلا زاهدا مستقيما ومات على ذلك فهو أهل للاقتداء،,positive
الحمد لله ، أنعم لله علينا بخيرات البر والبحر ، السمك المغربي و الرخويات و فواكه البحر ,positive
كل الاحترام والتقدير,positive
رحم الله العارف بالله و الفقير إليه الولي الصالح سيدي عبد السلام ,positive
عاشت قطر و عاش الأمير تميم حفظه الله ورعاه,positive
و كل عام و قطر الغالية الأبية تنعم بالخير أتمنى لكم دوام التوفيق و الأفراح,positive
رأيي يا إبراهيم ان الزاكي لاعب ناجح جدا و مدرب متوسط جدا...,positive
روعه ياعاشق ,positive
وفقكم الله لما فيه الخير للبلاد و العباد,positive
بالتوفيق,positive
الزاكي مدرب نزيه وشخصيته قوية,positive
نتمنى له كل النجاح والتوفيق.....للانه مدرب كبير....وان الزاكي كان يضلم ويتدخل في اختيارته....هدا مايعكر صفو كل المدربين الكبار في اللعبة,positive
بالتوفيق والنجاح ان شاء الله,positive
رحمه الله شكرا للحسن التاني,positive
مدرب جميل اللهم كن له وليا ونصيرا,positive
هوا مدرب كبير لكن رونار افضل,positive
مدرب كبير الله يوفقه,positive
إنه أسد شامخ رغما عن أنف الحاقدين وسيبقى دائما أسطورة في تاريخ كرة القدم.وكلنا نعرف التلاعبات التي تقع في مغربنا الحبيب...!,positive
احترمتي لهد المودرب الدي اعط الشيء الكتر لي الكورة المغربي,positive
بسلامة بلا رجوع,positive
من أجمل المناظر الطبيعية في فصل الشتاء ، تلك التلال من الثلوج ، التي تتيح للسائح التمتع بممارسة رياضة الثلج  على الجليد ، و اللعب على الجليد و الاستمتاع به ،والاستمتاع بالأماكن الثلجية الجميلة والهادئة,positive
ما أروع الجبال حين تكسى بالثلوج فساعة واحدة أمامها أفضل من الحياة كلها إنها تغري كل عاشق لجمال الطبيعة وتجعله مندهشا لتناسقها وخطابها البليغ ,positive
 إنه,positive
الجمال الفتان الذي أبدعه الله في خلقه فهيا لنزوره لكي نعشقه. ,positive
صاحبة المداخلة باللغة العربية الصرفة تبارك الله عليك ... نيفو بزااف ,positive
